"","Plot","tag","family","genus","specie","Genus.species","Overall_score","Taxonomic_status","Accepted_name","Accepted_author","Accepted_family","Source","Warnings","Accepted_name_lsid","GenusSTM","SpeciesSTM","indexSTM","d13C","d13C_level","d15N","d15N_level","Height","Height_level","LeafArea","LeafArea_level","LCC","LCC_level","LNC","LNC_level","LPC","LPC_level","SeedMass","SeedMass_level","SLA","SLA_level","WoodDensity","WoodDensity_level"
"5430","ACJ-01","646","MELASTOMATACEAE","Miconia","alpina","",1,"Accepted","Miconia alpina","Cogn.","Melastomataceae","tropicos",NA,NA,"Miconia","alpina",646,-32.613160735,"genus",0.355316680125,"genus",0.45,"family",14692.5,"genus",0.424105524192308,"genus",2.197135768,"genus",0.0902265760357143,"genus",0.000349666666666667,"genus",19.728634815,"genus",0.622767924307692,"genus"
"7675","ACJ-01","647","SYMPLOCACEAE","Symplocos","quitensis","",1,"Accepted","Symplocos quitensis","Brand","Symplocaceae","tropicos",NA,NA,"Symplocos","quitensis",647,NA,"family",NA,"family",21.7417333333333,"genus",3455,"genus",0.449943644,"genus",3.66377243157143,"genus",0.291398428571429,"genus",0.0888111111111111,"genus",12.8893431728,"genus",0.530862727272727,"genus"
"7553","ACJ-01","648","SYMPLOCACEAE","Symplocos","baehnii","",1,"Accepted","Symplocos baehnii","J.F. Macbr.","Symplocaceae","tropicos",NA,NA,"Symplocos","baehnii",648,NA,"family",NA,"family",21.7417333333333,"genus",3455,"genus",0.449943644,"genus",3.66377243157143,"genus",0.291398428571429,"genus",0.0888111111111111,"genus",12.8893431728,"genus",0.530862727272727,"genus"
"1182","ACJ-01","649","CHLORANTHACEAE","Hedyosmum","sp1","",0.9,"Accepted","Hedyosmum","Sw.","Chloranthaceae","tropicos",NA,NA,"Hedyosmum","",649,-30.84534397,"genus",0.9789191285,"genus",NA,"family",NA,"family",0.438745464666667,"genus",1.90624399171429,"genus",0.0990641593333333,"genus",0.0011345,"genus",13.4018118716667,"genus",0.45,"genus"
"7475","ACJ-01","650","SOLANACEAE","Sessea","dependens","",1,"Accepted","Sessea dependens","Ruiz & Pav.","Solanaceae","tropicos",NA,NA,"Sessea","dependens",650,-32.8352407066667,"family",1.963949284,"family",2.01079487179487,"family",8925.20405405405,"family",0.457800771071429,"family",9.37602405319512,"family",0.888221277958333,"family",0.0883282881355932,"family",29.2274543323684,"family",0.503446333333333,"family"
"1183","ACJ-01","651","CHLORANTHACEAE","Hedyosmum","sp1","",0.9,"Accepted","Hedyosmum","Sw.","Chloranthaceae","tropicos",NA,NA,"Hedyosmum","",651,-30.84534397,"genus",0.9789191285,"genus",NA,"family",NA,"family",0.438745464666667,"genus",1.90624399171429,"genus",0.0990641593333333,"genus",0.0011345,"genus",13.4018118716667,"genus",0.45,"genus"
"1184","ACJ-01","652","CHLORANTHACEAE","Hedyosmum","sp1","",0.9,"Accepted","Hedyosmum","Sw.","Chloranthaceae","tropicos",NA,NA,"Hedyosmum","",652,-30.84534397,"genus",0.9789191285,"genus",NA,"family",NA,"family",0.438745464666667,"genus",1.90624399171429,"genus",0.0990641593333333,"genus",0.0011345,"genus",13.4018118716667,"genus",0.45,"genus"
"7476","ACJ-01","653","SOLANACEAE","Sessea","dependens","",1,"Accepted","Sessea dependens","Ruiz & Pav.","Solanaceae","tropicos",NA,NA,"Sessea","dependens",653,-32.8352407066667,"family",1.963949284,"family",2.01079487179487,"family",8925.20405405405,"family",0.457800771071429,"family",9.37602405319512,"family",0.888221277958333,"family",0.0883282881355932,"family",29.2274543323684,"family",0.503446333333333,"family"
"7477","ACJ-01","654","SOLANACEAE","Sessea","dependens","",1,"Accepted","Sessea dependens","Ruiz & Pav.","Solanaceae","tropicos",NA,NA,"Sessea","dependens",654,-32.8352407066667,"family",1.963949284,"family",2.01079487179487,"family",8925.20405405405,"family",0.457800771071429,"family",9.37602405319512,"family",0.888221277958333,"family",0.0883282881355932,"family",29.2274543323684,"family",0.503446333333333,"family"
"7478","ACJ-01","655","SOLANACEAE","Sessea","dependens","",1,"Accepted","Sessea dependens","Ruiz & Pav.","Solanaceae","tropicos",NA,NA,"Sessea","dependens",655,-32.8352407066667,"family",1.963949284,"family",2.01079487179487,"family",8925.20405405405,"family",0.457800771071429,"family",9.37602405319512,"family",0.888221277958333,"family",0.0883282881355932,"family",29.2274543323684,"family",0.503446333333333,"family"
"1185","ACJ-01","656","CHLORANTHACEAE","Hedyosmum","sp1","",0.9,"Accepted","Hedyosmum","Sw.","Chloranthaceae","tropicos",NA,NA,"Hedyosmum","",656,-30.84534397,"genus",0.9789191285,"genus",NA,"family",NA,"family",0.438745464666667,"genus",1.90624399171429,"genus",0.0990641593333333,"genus",0.0011345,"genus",13.4018118716667,"genus",0.45,"genus"
"1186","ACJ-01","657","CHLORANTHACEAE","Hedyosmum","sp1","",0.9,"Accepted","Hedyosmum","Sw.","Chloranthaceae","tropicos",NA,NA,"Hedyosmum","",657,-30.84534397,"genus",0.9789191285,"genus",NA,"family",NA,"family",0.438745464666667,"genus",1.90624399171429,"genus",0.0990641593333333,"genus",0.0011345,"genus",13.4018118716667,"genus",0.45,"genus"
"7554","ACJ-01","658","SYMPLOCACEAE","Symplocos","baehnii","",1,"Accepted","Symplocos baehnii","J.F. Macbr.","Symplocaceae","tropicos",NA,NA,"Symplocos","baehnii",658,NA,"family",NA,"family",21.7417333333333,"genus",3455,"genus",0.449943644,"genus",3.66377243157143,"genus",0.291398428571429,"genus",0.0888111111111111,"genus",12.8893431728,"genus",0.530862727272727,"genus"
"7676","ACJ-01","659","SYMPLOCACEAE","Symplocos","quitensis","",1,"Accepted","Symplocos quitensis","Brand","Symplocaceae","tropicos",NA,NA,"Symplocos","quitensis",659,NA,"family",NA,"family",21.7417333333333,"genus",3455,"genus",0.449943644,"genus",3.66377243157143,"genus",0.291398428571429,"genus",0.0888111111111111,"genus",12.8893431728,"genus",0.530862727272727,"genus"
"7555","ACJ-01","660","SYMPLOCACEAE","Symplocos","baehnii","",1,"Accepted","Symplocos baehnii","J.F. Macbr.","Symplocaceae","tropicos",NA,NA,"Symplocos","baehnii",660,NA,"family",NA,"family",21.7417333333333,"genus",3455,"genus",0.449943644,"genus",3.66377243157143,"genus",0.291398428571429,"genus",0.0888111111111111,"genus",12.8893431728,"genus",0.530862727272727,"genus"
"7556","ACJ-01","661","SYMPLOCACEAE","Symplocos","baehnii","",1,"Accepted","Symplocos baehnii","J.F. Macbr.","Symplocaceae","tropicos",NA,NA,"Symplocos","baehnii",661,NA,"family",NA,"family",21.7417333333333,"genus",3455,"genus",0.449943644,"genus",3.66377243157143,"genus",0.291398428571429,"genus",0.0888111111111111,"genus",12.8893431728,"genus",0.530862727272727,"genus"
"7677","ACJ-01","662","SYMPLOCACEAE","Symplocos","quitensis","",1,"Accepted","Symplocos quitensis","Brand","Symplocaceae","tropicos",NA,NA,"Symplocos","quitensis",662,NA,"family",NA,"family",21.7417333333333,"genus",3455,"genus",0.449943644,"genus",3.66377243157143,"genus",0.291398428571429,"genus",0.0888111111111111,"genus",12.8893431728,"genus",0.530862727272727,"genus"
"7678","ACJ-01","663","SYMPLOCACEAE","Symplocos","quitensis","",1,"Accepted","Symplocos quitensis","Brand","Symplocaceae","tropicos",NA,NA,"Symplocos","quitensis",663,NA,"family",NA,"family",21.7417333333333,"genus",3455,"genus",0.449943644,"genus",3.66377243157143,"genus",0.291398428571429,"genus",0.0888111111111111,"genus",12.8893431728,"genus",0.530862727272727,"genus"
"7557","ACJ-01","664","SYMPLOCACEAE","Symplocos","baehnii","",1,"Accepted","Symplocos baehnii","J.F. Macbr.","Symplocaceae","tropicos",NA,NA,"Symplocos","baehnii",664,NA,"family",NA,"family",21.7417333333333,"genus",3455,"genus",0.449943644,"genus",3.66377243157143,"genus",0.291398428571429,"genus",0.0888111111111111,"genus",12.8893431728,"genus",0.530862727272727,"genus"
"7558","ACJ-01","665","SYMPLOCACEAE","Symplocos","baehnii","",1,"Accepted","Symplocos baehnii","J.F. Macbr.","Symplocaceae","tropicos",NA,NA,"Symplocos","baehnii",665,NA,"family",NA,"family",21.7417333333333,"genus",3455,"genus",0.449943644,"genus",3.66377243157143,"genus",0.291398428571429,"genus",0.0888111111111111,"genus",12.8893431728,"genus",0.530862727272727,"genus"
"5207","ACJ-01","666","MELASTOMATACEAE","Miconia","sp3","",0.9,"Accepted","Miconia","Ruiz & Pav.","Melastomataceae","tropicos",NA,NA,"Miconia","",666,-32.79675194,"species",-0.5839269255,"species",0.45,"family",14288.5833333333,"species",0.41767485375,"species",2.159276599,"species",0.086818089,"species",0.000349666666666667,"genus",20.7261289813333,"species",0.622767924307692,"genus"
"7559","ACJ-01","667","SYMPLOCACEAE","Symplocos","baehnii","",1,"Accepted","Symplocos baehnii","J.F. Macbr.","Symplocaceae","tropicos",NA,NA,"Symplocos","baehnii",667,NA,"family",NA,"family",21.7417333333333,"genus",3455,"genus",0.449943644,"genus",3.66377243157143,"genus",0.291398428571429,"genus",0.0888111111111111,"genus",12.8893431728,"genus",0.530862727272727,"genus"
"5638","ACJ-01","668","MELASTOMATACEAE","Miconia","setulosa","",1,"Accepted","Miconia setulosa","Cogn.","Melastomataceae","tropicos",NA,NA,"Miconia","setulosa",668,-32.613160735,"genus",0.355316680125,"genus",0.45,"family",14692.5,"genus",0.424105524192308,"genus",2.197135768,"genus",0.0902265760357143,"genus",0.000349666666666667,"genus",19.728634815,"genus",0.622767924307692,"genus"
"5639","ACJ-01","669","MELASTOMATACEAE","Miconia","setulosa","",1,"Accepted","Miconia setulosa","Cogn.","Melastomataceae","tropicos",NA,NA,"Miconia","setulosa",669,-32.613160735,"genus",0.355316680125,"genus",0.45,"family",14692.5,"genus",0.424105524192308,"genus",2.197135768,"genus",0.0902265760357143,"genus",0.000349666666666667,"genus",19.728634815,"genus",0.622767924307692,"genus"
"5640","ACJ-01","670","MELASTOMATACEAE","Miconia","setulosa","",1,"Accepted","Miconia setulosa","Cogn.","Melastomataceae","tropicos",NA,NA,"Miconia","setulosa",670,-32.613160735,"genus",0.355316680125,"genus",0.45,"family",14692.5,"genus",0.424105524192308,"genus",2.197135768,"genus",0.0902265760357143,"genus",0.000349666666666667,"genus",19.728634815,"genus",0.622767924307692,"genus"
"5641","ACJ-01","671","MELASTOMATACEAE","Miconia","setulosa","",1,"Accepted","Miconia setulosa","Cogn.","Melastomataceae","tropicos",NA,NA,"Miconia","setulosa",671,-32.613160735,"genus",0.355316680125,"genus",0.45,"family",14692.5,"genus",0.424105524192308,"genus",2.197135768,"genus",0.0902265760357143,"genus",0.000349666666666667,"genus",19.728634815,"genus",0.622767924307692,"genus"
"7679","ACJ-01","672","SYMPLOCACEAE","Symplocos","quitensis","",1,"Accepted","Symplocos quitensis","Brand","Symplocaceae","tropicos",NA,NA,"Symplocos","quitensis",672,NA,"family",NA,"family",21.7417333333333,"genus",3455,"genus",0.449943644,"genus",3.66377243157143,"genus",0.291398428571429,"genus",0.0888111111111111,"genus",12.8893431728,"genus",0.530862727272727,"genus"
"7680","ACJ-01","673","SYMPLOCACEAE","Symplocos","quitensis","",1,"Accepted","Symplocos quitensis","Brand","Symplocaceae","tropicos",NA,NA,"Symplocos","quitensis",673,NA,"family",NA,"family",21.7417333333333,"genus",3455,"genus",0.449943644,"genus",3.66377243157143,"genus",0.291398428571429,"genus",0.0888111111111111,"genus",12.8893431728,"genus",0.530862727272727,"genus"
"7681","ACJ-01","674","SYMPLOCACEAE","Symplocos","quitensis","",1,"Accepted","Symplocos quitensis","Brand","Symplocaceae","tropicos",NA,NA,"Symplocos","quitensis",674,NA,"family",NA,"family",21.7417333333333,"genus",3455,"genus",0.449943644,"genus",3.66377243157143,"genus",0.291398428571429,"genus",0.0888111111111111,"genus",12.8893431728,"genus",0.530862727272727,"genus"
"7682","ACJ-01","675","SYMPLOCACEAE","Symplocos","quitensis","",1,"Accepted","Symplocos quitensis","Brand","Symplocaceae","tropicos",NA,NA,"Symplocos","quitensis",675,NA,"family",NA,"family",21.7417333333333,"genus",3455,"genus",0.449943644,"genus",3.66377243157143,"genus",0.291398428571429,"genus",0.0888111111111111,"genus",12.8893431728,"genus",0.530862727272727,"genus"
"7683","ACJ-01","676","SYMPLOCACEAE","Symplocos","quitensis","",1,"Accepted","Symplocos quitensis","Brand","Symplocaceae","tropicos",NA,NA,"Symplocos","quitensis",676,NA,"family",NA,"family",21.7417333333333,"genus",3455,"genus",0.449943644,"genus",3.66377243157143,"genus",0.291398428571429,"genus",0.0888111111111111,"genus",12.8893431728,"genus",0.530862727272727,"genus"
"1187","ACJ-01","677","CHLORANTHACEAE","Hedyosmum","sp1","",0.9,"Accepted","Hedyosmum","Sw.","Chloranthaceae","tropicos",NA,NA,"Hedyosmum","",677,-30.84534397,"genus",0.9789191285,"genus",NA,"family",NA,"family",0.438745464666667,"genus",1.90624399171429,"genus",0.0990641593333333,"genus",0.0011345,"genus",13.4018118716667,"genus",0.45,"genus"
"1188","ACJ-01","678","CHLORANTHACEAE","Hedyosmum","sp1","",0.9,"Accepted","Hedyosmum","Sw.","Chloranthaceae","tropicos",NA,NA,"Hedyosmum","",678,-30.84534397,"genus",0.9789191285,"genus",NA,"family",NA,"family",0.438745464666667,"genus",1.90624399171429,"genus",0.0990641593333333,"genus",0.0011345,"genus",13.4018118716667,"genus",0.45,"genus"
"1189","ACJ-01","679","CHLORANTHACEAE","Hedyosmum","sp1","",0.9,"Accepted","Hedyosmum","Sw.","Chloranthaceae","tropicos",NA,NA,"Hedyosmum","",679,-30.84534397,"genus",0.9789191285,"genus",NA,"family",NA,"family",0.438745464666667,"genus",1.90624399171429,"genus",0.0990641593333333,"genus",0.0011345,"genus",13.4018118716667,"genus",0.45,"genus"
"5208","ACJ-01","680","MELASTOMATACEAE","Miconia","sp3","",0.9,"Accepted","Miconia","Ruiz & Pav.","Melastomataceae","tropicos",NA,NA,"Miconia","",680,-32.79675194,"species",-0.5839269255,"species",0.45,"family",14288.5833333333,"species",0.41767485375,"species",2.159276599,"species",0.086818089,"species",0.000349666666666667,"genus",20.7261289813333,"species",0.622767924307692,"genus"
"7560","ACJ-01","681","SYMPLOCACEAE","Symplocos","baehnii","",1,"Accepted","Symplocos baehnii","J.F. Macbr.","Symplocaceae","tropicos",NA,NA,"Symplocos","baehnii",681,NA,"family",NA,"family",21.7417333333333,"genus",3455,"genus",0.449943644,"genus",3.66377243157143,"genus",0.291398428571429,"genus",0.0888111111111111,"genus",12.8893431728,"genus",0.530862727272727,"genus"
"6673","ACJ-01","682","ROSACEAE","Polylepis","pauta","",1,"Accepted","Polylepis pauta","Hieron.","Rosaceae","tropicos",NA,NA,"Polylepis","pauta",682,-27.542558014359,"family",0.0524379340526316,"family",4.36283565891473,"family",2157.91378648399,"family",0.537376029,"genus",1.110662006,"genus",0.0799875,"genus",0.101668692877907,"family",14.6939191168656,"family",0.630444395604396,"family"
"5209","ACJ-01","683","MELASTOMATACEAE","Miconia","sp3","",0.9,"Accepted","Miconia","Ruiz & Pav.","Melastomataceae","tropicos",NA,NA,"Miconia","",683,-32.79675194,"species",-0.5839269255,"species",0.45,"family",14288.5833333333,"species",0.41767485375,"species",2.159276599,"species",0.086818089,"species",0.000349666666666667,"genus",20.7261289813333,"species",0.622767924307692,"genus"
"7561","ACJ-01","684","SYMPLOCACEAE","Symplocos","baehnii","",1,"Accepted","Symplocos baehnii","J.F. Macbr.","Symplocaceae","tropicos",NA,NA,"Symplocos","baehnii",684,NA,"family",NA,"family",21.7417333333333,"genus",3455,"genus",0.449943644,"genus",3.66377243157143,"genus",0.291398428571429,"genus",0.0888111111111111,"genus",12.8893431728,"genus",0.530862727272727,"genus"
"1190","ACJ-01","685","CHLORANTHACEAE","Hedyosmum","sp1","",0.9,"Accepted","Hedyosmum","Sw.","Chloranthaceae","tropicos",NA,NA,"Hedyosmum","",685,-30.84534397,"genus",0.9789191285,"genus",NA,"family",NA,"family",0.438745464666667,"genus",1.90624399171429,"genus",0.0990641593333333,"genus",0.0011345,"genus",13.4018118716667,"genus",0.45,"genus"
"1191","ACJ-01","686","CHLORANTHACEAE","Hedyosmum","sp1","",0.9,"Accepted","Hedyosmum","Sw.","Chloranthaceae","tropicos",NA,NA,"Hedyosmum","",686,-30.84534397,"genus",0.9789191285,"genus",NA,"family",NA,"family",0.438745464666667,"genus",1.90624399171429,"genus",0.0990641593333333,"genus",0.0011345,"genus",13.4018118716667,"genus",0.45,"genus"
"1192","ACJ-01","687","CHLORANTHACEAE","Hedyosmum","sp1","",0.9,"Accepted","Hedyosmum","Sw.","Chloranthaceae","tropicos",NA,NA,"Hedyosmum","",687,-30.84534397,"genus",0.9789191285,"genus",NA,"family",NA,"family",0.438745464666667,"genus",1.90624399171429,"genus",0.0990641593333333,"genus",0.0011345,"genus",13.4018118716667,"genus",0.45,"genus"
"5210","ACJ-01","688","MELASTOMATACEAE","Miconia","sp3","",0.9,"Accepted","Miconia","Ruiz & Pav.","Melastomataceae","tropicos",NA,NA,"Miconia","",688,-32.79675194,"species",-0.5839269255,"species",0.45,"family",14288.5833333333,"species",0.41767485375,"species",2.159276599,"species",0.086818089,"species",0.000349666666666667,"genus",20.7261289813333,"species",0.622767924307692,"genus"
"1193","ACJ-01","689","CHLORANTHACEAE","Hedyosmum","sp1","",0.9,"Accepted","Hedyosmum","Sw.","Chloranthaceae","tropicos",NA,NA,"Hedyosmum","",689,-30.84534397,"genus",0.9789191285,"genus",NA,"family",NA,"family",0.438745464666667,"genus",1.90624399171429,"genus",0.0990641593333333,"genus",0.0011345,"genus",13.4018118716667,"genus",0.45,"genus"
"1194","ACJ-01","690","CHLORANTHACEAE","Hedyosmum","sp1","",0.9,"Accepted","Hedyosmum","Sw.","Chloranthaceae","tropicos",NA,NA,"Hedyosmum","",690,-30.84534397,"genus",0.9789191285,"genus",NA,"family",NA,"family",0.438745464666667,"genus",1.90624399171429,"genus",0.0990641593333333,"genus",0.0011345,"genus",13.4018118716667,"genus",0.45,"genus"
"1511","ACJ-01","691","CLETHRACEAE","Clethra","cuneata","",1,"Accepted","Clethra cuneata","Rusby","Clethraceae","tropicos",NA,NA,"Clethra","cuneata",691,-34.388240965,"genus",0.6989742185,"genus",9.4488,"genus",866.666666666667,"genus",0.46846782175,"genus",1.759375295,"genus",0.0876835086666667,"genus",0.00012,"genus",15.5324366008333,"genus",0.530333333333333,"genus"
"7562","ACJ-01","692","SYMPLOCACEAE","Symplocos","baehnii","",1,"Accepted","Symplocos baehnii","J.F. Macbr.","Symplocaceae","tropicos",NA,NA,"Symplocos","baehnii",692,NA,"family",NA,"family",21.7417333333333,"genus",3455,"genus",0.449943644,"genus",3.66377243157143,"genus",0.291398428571429,"genus",0.0888111111111111,"genus",12.8893431728,"genus",0.530862727272727,"genus"
"7563","ACJ-01","693","SYMPLOCACEAE","Symplocos","baehnii","",1,"Accepted","Symplocos baehnii","J.F. Macbr.","Symplocaceae","tropicos",NA,NA,"Symplocos","baehnii",693,NA,"family",NA,"family",21.7417333333333,"genus",3455,"genus",0.449943644,"genus",3.66377243157143,"genus",0.291398428571429,"genus",0.0888111111111111,"genus",12.8893431728,"genus",0.530862727272727,"genus"
"1512","ACJ-01","694","CLETHRACEAE","Clethra","cuneata","",1,"Accepted","Clethra cuneata","Rusby","Clethraceae","tropicos",NA,NA,"Clethra","cuneata",694,-34.388240965,"genus",0.6989742185,"genus",9.4488,"genus",866.666666666667,"genus",0.46846782175,"genus",1.759375295,"genus",0.0876835086666667,"genus",0.00012,"genus",15.5324366008333,"genus",0.530333333333333,"genus"
"1513","ACJ-01","695","CLETHRACEAE","Clethra","cuneata","",1,"Accepted","Clethra cuneata","Rusby","Clethraceae","tropicos",NA,NA,"Clethra","cuneata",695,-34.388240965,"genus",0.6989742185,"genus",9.4488,"genus",866.666666666667,"genus",0.46846782175,"genus",1.759375295,"genus",0.0876835086666667,"genus",0.00012,"genus",15.5324366008333,"genus",0.530333333333333,"genus"
